"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","QQ2018","437",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","QUIMICA GENERAL",,,,,,"Cursos en ciclo:",1.00,"Créditos en ciclo:",7.00,"Cursos en año:",1.00,"Créditos en año:",7.00,"Total Cursos:",1.00,"TotalCréditos:",7.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","IE2007","123",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","INTRODUCCION A LA INGENIERIA ELECTRONICA Y MECATRONICA",,,,,,"Cursos en ciclo:",2.00,"Créditos en ciclo:",10.00,"Cursos en año:",2.00,"Créditos en año:",10.00,"Total Cursos:",2.00,"TotalCréditos:",10.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","CU176","404",," (CATEGORIA: FORMACIÓN GENERAL)","COMUNICACION EFECTIVA",,,,,,"Cursos en ciclo:",3.00,"Créditos en ciclo:",14.00,"Cursos en año:",3.00,"Créditos en año:",14.00,"Total Cursos:",3.00,"TotalCréditos:",14.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","CU174","336",," (CATEGORIA: FORMACIÓN GENERAL)","CIENCIAS DE LA VIDA",,,,,,"Cursos en ciclo:",4.00,"Créditos en ciclo:",20.00,"Cursos en año:",4.00,"Créditos en año:",20.00,"Total Cursos:",4.00,"TotalCréditos:",20.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","CC2005","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","ALGORITMOS Y PROGRAMACION BASICA",,,,,,"Cursos en ciclo:",5.00,"Créditos en ciclo:",24.00,"Cursos en año:",5.00,"Créditos en año:",24.00,"Total Cursos:",5.00,"TotalCréditos:",24.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","CU169","426",," (CATEGORIA: FORMACIÓN GENERAL)","PENSAMIENTO CUANTITATIVO",,,,,,"Cursos en ciclo:",6.00,"Créditos en ciclo:",30.00,"Cursos en año:",6.00,"Créditos en año:",30.00,"Total Cursos:",6.00,"TotalCréditos:",30.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1","CU178","101",," (CATEGORIA: FORMACIÓN GENERAL)","COACHING PARA LA EXCELENCIA",,,,,,"Cursos en ciclo:",7.00,"Créditos en ciclo:",31.00,"Cursos en año:",7.00,"Créditos en año:",31.00,"Total Cursos:",7.00,"TotalCréditos:",31.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","1",,,"REQUISITO INGLES"," ()",,,,,,,"Cursos en ciclo:",8.00,"Créditos en ciclo:",31.00,"Cursos en año:",8.00,"Créditos en año:",31.00,"Total Cursos:",8.00,"TotalCréditos:",31.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","2","MM2028","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CALCULO 1","Curso aprobado",,"CU169","426","PENSAMIENTO CUANTITATIVO","Cursos en ciclo:",1.00,"Créditos en ciclo:",6.00,"Cursos en año:",9.00,"Créditos en año:",37.00,"Total Cursos:",9.00,"TotalCréditos:",37.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","2","FF2016","437",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","FISICA 1","Curso aprobado",,"CU169","426","PENSAMIENTO CUANTITATIVO","Cursos en ciclo:",2.00,"Créditos en ciclo:",13.00,"Cursos en año:",10.00,"Créditos en año:",44.00,"Total Cursos:",10.00,"TotalCréditos:",44.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","2","CU171","303",," (CATEGORIA: FORMACIÓN GENERAL)","CIUDADANIA GLOBAL",,,,,,"Cursos en ciclo:",3.00,"Créditos en ciclo:",16.00,"Cursos en año:",11.00,"Créditos en año:",47.00,"Total Cursos:",11.00,"TotalCréditos:",47.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","2","CU170","404",," (CATEGORIA: FORMACIÓN GENERAL)","ESTADISTICA 1","Curso aprobado",,"CU169","426","PENSAMIENTO CUANTITATIVO","Cursos en ciclo:",4.00,"Créditos en ciclo:",20.00,"Cursos en año:",12.00,"Créditos en año:",51.00,"Total Cursos:",12.00,"TotalCréditos:",51.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","2","IM2012","224",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","DIBUJO MECANICO",,,,,,"Cursos en ciclo:",5.00,"Créditos en ciclo:",24.00,"Cursos en año:",13.00,"Créditos en año:",55.00,"Total Cursos:",13.00,"TotalCréditos:",55.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","1","Ciclo","2","IM2020","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CIENCIA DE LOS MATERIALES","Curso aprobado",,"QQ2018","437","QUIMICA GENERAL","Cursos en ciclo:",6.00,"Créditos en ciclo:",28.00,"Cursos en año:",14.00,"Créditos en año:",59.00,"Total Cursos:",14.00,"TotalCréditos:",59.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","1","IE2008","336",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CIRCUITOS ELECTRICOS 1","Curso aprobado",,"FF2016","437","FISICA 1","Cursos en ciclo:",1.00,"Créditos en ciclo:",6.00,"Cursos en año:",1.00,"Créditos en año:",6.00,"Total Cursos:",15.00,"TotalCréditos:",65.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","1","FF2017","437",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","FISICA 2","Curso aprobado",,"FF2016","437","FISICA 1","Cursos en ciclo:",2.00,"Créditos en ciclo:",13.00,"Cursos en año:",2.00,"Créditos en año:",13.00,"Total Cursos:",16.00,"TotalCréditos:",72.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","1","CU172","303",," (CATEGORIA: FORMACIÓN GENERAL)","GUATEMALA EN EL CONTEXTO MUNDIAL",,,,,,"Cursos en ciclo:",3.00,"Créditos en ciclo:",16.00,"Cursos en año:",3.00,"Créditos en año:",16.00,"Total Cursos:",17.00,"TotalCréditos:",75.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","1","MM2002","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","ALGEBRA LINEAL 1","Curso aprobado",,"CU169","426","PENSAMIENTO CUANTITATIVO","Cursos en ciclo:",4.00,"Créditos en ciclo:",20.00,"Cursos en año:",4.00,"Créditos en año:",20.00,"Total Cursos:",18.00,"TotalCréditos:",79.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","1","MM2001","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CALCULO 2","Curso aprobado",,"MM2028","426","CALCULO 1","Cursos en ciclo:",5.00,"Créditos en ciclo:",24.00,"Cursos en año:",5.00,"Créditos en año:",24.00,"Total Cursos:",19.00,"TotalCréditos:",83.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","1","IM2018","246",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","MAQUINAS HERRAMIENTA","Curso aprobado",,"IM2020","404","CIENCIA DE LOS MATERIALES","Cursos en ciclo:",6.00,"Créditos en ciclo:",30.00,"Cursos en año:",6.00,"Créditos en año:",30.00,"Total Cursos:",20.00,"TotalCréditos:",89.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","IE2010","336",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CIRCUITOS ELECTRICOS 2","Curso aprobado",,"IE2008","336","CIRCUITOS ELECTRICOS 1","Cursos en ciclo:",1.00,"Créditos en ciclo:",6.00,"Cursos en año:",7.00,"Créditos en año:",36.00,"Total Cursos:",21.00,"TotalCréditos:",95.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","IE2009","235",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","PROGRAMACION DE MICROCONTROLADORES","Curso aprobado",,"CC2005","404","ALGORITMOS Y PROGRAMACION BASICA","Cursos en ciclo:",2.00,"Créditos en ciclo:",11.00,"Cursos en año:",8.00,"Créditos en año:",41.00,"Total Cursos:",22.00,"TotalCréditos:",100.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","IE2009","235",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","PROGRAMACION DE MICROCONTROLADORES","Curso aprobado",0,"IE2008","336","CIRCUITOS ELECTRICOS 1","Cursos en ciclo:",2.00,"Créditos en ciclo:",11.00,"Cursos en año:",8.00,"Créditos en año:",41.00,"Total Cursos:",22.00,"TotalCréditos:",100.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","CU173","404",," (CATEGORIA: FORMACIÓN GENERAL)","RETOS AMBIENTALES Y SOSTENIBILIDAD",,,,,,"Cursos en ciclo:",3.00,"Créditos en ciclo:",15.00,"Cursos en año:",9.00,"Créditos en año:",45.00,"Total Cursos:",23.00,"TotalCréditos:",104.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","CU175","303",," (CATEGORIA: FORMACIÓN GENERAL)","INVESTIGACION Y PENSAMIENTO CIENTIFICO",,,,,,"Cursos en ciclo:",4.00,"Créditos en ciclo:",18.00,"Cursos en año:",10.00,"Créditos en año:",48.00,"Total Cursos:",24.00,"TotalCréditos:",107.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","IM2017","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","MECANICA 1:  ESTATICA","Curso aprobado",,"FF2016","437","FISICA 1","Cursos en ciclo:",5.00,"Créditos en ciclo:",24.00,"Cursos en año:",11.00,"Créditos en año:",54.00,"Total Cursos:",25.00,"TotalCréditos:",113.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","IM2017","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","MECANICA 1:  ESTATICA","Curso aprobado",,"MM2002","404","ALGEBRA LINEAL 1","Cursos en ciclo:",5.00,"Créditos en ciclo:",24.00,"Cursos en año:",11.00,"Créditos en año:",54.00,"Total Cursos:",25.00,"TotalCréditos:",113.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","IM2017","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","MECANICA 1:  ESTATICA","Curso aprobado",,"MM2028","426","CALCULO 1","Cursos en ciclo:",5.00,"Créditos en ciclo:",24.00,"Cursos en año:",11.00,"Créditos en año:",54.00,"Total Cursos:",25.00,"TotalCréditos:",113.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","MM2029","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","ECUACIONES DIFERENCIALES 1","Curso aprobado",,"MM2001","404","CALCULO 2","Cursos en ciclo:",6.00,"Créditos en ciclo:",30.00,"Cursos en año:",12.00,"Créditos en año:",60.00,"Total Cursos:",26.00,"TotalCréditos:",119.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","2","Ciclo","2","MM2029","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","ECUACIONES DIFERENCIALES 1","Curso aprobado",,"MM2002","404","ALGEBRA LINEAL 1","Cursos en ciclo:",6.00,"Créditos en ciclo:",30.00,"Cursos en año:",12.00,"Créditos en año:",60.00,"Total Cursos:",26.00,"TotalCréditos:",119.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1","IE2012","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","TEORIA ELECTROMAGNETICA 1","Curso aprobado",,"MM2029","426","ECUACIONES DIFERENCIALES 1","Cursos en ciclo:",1.00,"Créditos en ciclo:",4.00,"Cursos en año:",1.00,"Créditos en año:",4.00,"Total Cursos:",27.00,"TotalCréditos:",123.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1","IE2011","235",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","ELECTRONICA DIGITAL 1","Curso aprobado",,"IE2008","336","CIRCUITOS ELECTRICOS 1","Cursos en ciclo:",2.00,"Créditos en ciclo:",9.00,"Cursos en año:",2.00,"Créditos en año:",9.00,"Total Cursos:",28.00,"TotalCréditos:",128.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1","IM2005","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","MECANICA 2:  DINAMICA","Curso aprobado",,"IM2017","426","MECANICA 1:  ESTATICA","Cursos en ciclo:",3.00,"Créditos en ciclo:",13.00,"Cursos en año:",3.00,"Créditos en año:",13.00,"Total Cursos:",29.00,"TotalCréditos:",132.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1","IC2025","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","RESISTENCIA DE MATERIALES 1","Curso aprobado",,"IM2017","426","MECANICA 1:  ESTATICA","Cursos en ciclo:",4.00,"Créditos en ciclo:",19.00,"Cursos en año:",4.00,"Créditos en año:",19.00,"Total Cursos:",30.00,"TotalCréditos:",138.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1","MM2018","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CALCULO 3","Curso aprobado",,"MM2001","404","CALCULO 2","Cursos en ciclo:",5.00,"Créditos en ciclo:",23.00,"Cursos en año:",5.00,"Créditos en año:",23.00,"Total Cursos:",31.00,"TotalCréditos:",142.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1","MM2018","404",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","CALCULO 3","Curso aprobado",,"MM2002","404","ALGEBRA LINEAL 1","Cursos en ciclo:",5.00,"Créditos en ciclo:",23.00,"Cursos en año:",5.00,"Créditos en año:",23.00,"Total Cursos:",31.00,"TotalCréditos:",142.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","1",,,,"CURSO SELECTIVO (CATEGORIA: FORMACIÓN GENERAL)",,,,,,,"Cursos en ciclo:",6.00,"Créditos en ciclo:",26.00,"Cursos en año:",6.00,"Créditos en año:",26.00,"Total Cursos:",32.00,"TotalCréditos:",145.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","2","IE2013","336",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","ELECTRONICA ANALOGICA 1","Curso aprobado",,"IE2010","336","CIRCUITOS ELECTRICOS 2","Cursos en ciclo:",1.00,"Créditos en ciclo:",6.00,"Cursos en año:",7.00,"Créditos en año:",32.00,"Total Cursos:",33.00,"TotalCréditos:",151.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","2","IC2029","426",," (CATEGORIA: CIENCIA BÁSICA DE LA PROFESIÓN)","RESISTENCIA DE MATERIALES 2","Curso aprobado",,"IC2025","426","RESISTENCIA DE MATERIALES 1","Cursos en ciclo:",2.00,"Créditos en ciclo:",12.00,"Cursos en año:",8.00,"Créditos en año:",38.00,"Total Cursos:",34.00,"TotalCréditos:",157.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
"Universidad del Valle de Guatemala","Plan de estudios","READECUACION CURRICULAR 2015","Carrera:",5006,"LICENCIATURA EN INGENIERIA MECATRONICA","Fecha:",08/03/2016,"Carga anual:",12,"Pensum abierto:","No","Año","3","Ciclo","2","IE3028","235",," (CATEGORIA: FORMACIÓN PROFESIONAL)","SIMULACION DE CIRCUITOS Y FABRICACION DE PCBs","Curso aprobado",,"IE2011","235","ELECTRONICA DIGITAL 1","Cursos en ciclo:",3.00,"Créditos en ciclo:",17.00,"Cursos en año:",9.00,"Créditos en año:",43.00,"Total Cursos:",35.00,"TotalCréditos:",162.00,01/08/2018, 6:57:07p. m.,"Página -1 de 1"
